Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges
76,1,14,85.65,0,1,1145.26
73,0,31,54.8,0,2,1683.32
54,0,7,138.02,0,2,869.07
70,0,67,19.72,0,0,1336.16
76,0,56,132.67,0,2,7349.88
60,0,10,73.08,2,3,767.66
27,1,30,53.95,0,0,1613.27
31,0,43,37.16,0,1,1631.53
33,0,46,112.89,0,3,5228.02
69,0,57,28.3,1,1,1684.79
65,1,51,88.32,0,3,4476.36
37,1,70,90.37,0,3,6310.58
19,0,25,24.73,0,1,636.25
33,1,11,40.38,2,3,470.36
45,1,67,122.04,0,3,8195.37
64,1,14,121.25,1,2,1728.16
70,0,20,88.9,0,2,1726.04
39,0,44,42.82,0,3,1862.16
31,0,57,104.61,1,2,5983.4
32,0,66,111.89,2,1,7270.8
64,0,21,137.33,0,1,2849.04
37,1,26,68.16,0,0,1808.43
36,1,21,36.37,1,1,738.38
44,0,54,18.52,0,2,1027.4
27,1,34,75.53,2,1,2579.12
60,1,12,106.16,2,2,1258.47
45,0,43,31.02,2,1,1304.6
78,0,71,10.03,1,2,726.42
65,1,16,128.2,2,2,2044.7
65,1,16,41.54,0,0,650.39
69,1,52,125.96,1,0,6514.18
27,1,27,103.33,0,2,2809.5
76,1,21,140.32,2,2,2926.25
26,1,30,66.28,0,3,1867.89
20,0,33,105.62,0,3,3396.58
28,0,21,18.82,0,2,548.11
58,0,68,60.74,2,2,4091.11
58,0,38,85.42,0,2,3147.22
39,1,62,69.44,2,2,4312.5
22,1,3,62.6,0,1,213.15
28,1,17,128.93,1,2,2185.66
76,0,27,85.18,1,2,2253.33
38,1,11,96.63,0,0,1093.32
26,0,51,83.7,2,2,4351.6
40,1,33,96.59,0,1,3214.7
73,1,59,33.27,0,3,1963.39
19,1,14,111.02,0,1,1530.34
35,0,49,122.5,1,0,6060.22
35,0,56,67.49,0,1,3748.42
65,0,49,91.14,2,3,4421.37
21,0,21,18.73,0,3,430.39
24,1,32,61.67,0,0,2028.7
55,0,23,121.04,1,2,2768.01
77,1,55,54.53,2,3,2999.62
32,0,53,125.37,0,0,6619.77
50,1,7,94.33,0,3,676.64
19,0,68,26.39,0,3,1816.98
64,0,66,139.86,0,3,9213.85
37,0,11,142.62,1,2,1520.66
62,1,32,130.53,0,0,4242.41
22,0,9,47.69,0,1,378.55
77,1,67,49.48,0,1,3364.15
57,0,36,129.75,0,2,4676.82
77,0,61,138.89,0,2,8424.33
22,1,60,124.04,2,2,7527.28
33,2,8,114.27,0,3,913.83
39,0,5,129.28,1,1,607.53
55,0,8,33.91,0,3,351.23
29,1,46,14.21,0,2,683.61
19,0,7,81.8,0,3,613.6
77,1,36,36.6,0,2,1260.01
29,0,72,77.7,2,0,5662.49
41,0,65,21.1,1,1,1483.5
47,0,35,28.25,1,2,1040.95
53,0,54,37.03,1,0,1998.77
74,1,29,117.84,0,2,3420.28
70,0,12,86.41,1,1,1032.63
67,1,2,23.63,1,1,74.38
19,1,59,111.83,1,0,6623.23
40,0,67,61.29,0,2,4211.57
53,0,21,45.72,1,0,977.65
25,0,17,118.24,2,0,1969.08
78,1,45,80.56,2,1,3505.6
30,1,16,98.61,1,2,1549.32
48,0,47,134.83,0,3,6251.68
66,1,22,28.42,2,2,612.21
35,0,70,83.27,0,2,5871.29
40,0,14,109.19,0,1,1517.46
57,1,71,76.97,2,1,5426.79
53,0,45,69.48,0,2,3139.63
80,0,59,145.97,0,2,8582.28
26,0,25,122.83,1,2,3082.55
69,1,54,66.2,2,0,3511.49
21,1,50,144.31,1,3,7276.87
27,0,45,42.46,0,2,1929.54
24,1,63,109.34,0,2,6948.41
80,0,71,109.73,0,3,7717.42
75,0,59,88.96,0,1,5337.98
78,0,27,130.1,0,2,3473.13
30,2,36,53.64,1,2,1862.33
38,1,36,36.5,1,3,1274.98
37,1,61,96.65,1,1,5932.99
66,1,50,122.23,0,2,6169.79
30,0,66,138.6,0,3,9078.93
71,1,9,43.52,0,0,406.42
80,1,27,26.91,1,3,686.73
58,0,48,22.21,0,3,1027.33
50,0,13,138.44,2,3,1824.65
30,1,21,91.7,0,1,1874.32
45,1,41,82.41,0,3,3293.31
55,1,25,30.85,1,0,750.65
23,1,28,45.94,0,3,1218.5
55,1,62,61.89,0,1,3828.16
46,0,35,134.54,2,3,4745.15
66,1,68,109.43,0,2,7386.43
71,1,65,74.72,1,2,4917.04
52,0,16,103.13,0,3,1652.69
78,0,7,36.45,0,0,230.77
76,1,57,144.71,0,0,8225.34
19,0,14,148.85,0,2,2048.74
40,0,22,123.63,1,2,2709.01
35,0,62,40.23,0,3,2569.58
72,1,71,50.61,1,1,3604.97
31,0,15,10.47,2,3,167.4
46,0,11,30.9,0,3,365.57
53,0,3,18.62,0,0,0.0
33,0,1,54.88,0,0,50.9
57,1,60,143.97,2,0,8577.73
60,1,32,89.63,1,1,2925.05
26,1,8,125.22,1,1,936.38
33,0,42,30.24,0,2,1303.95
66,1,41,130.41,0,3,5374.96
59,1,52,122.46,0,2,6320.52
59,1,7,136.07,0,2,970.28
73,1,69,73.99,1,2,5069.46
40,0,70,97.03,2,0,6744.94
42,0,66,31.08,0,0,2040.13
62,1,24,41.58,2,0,1052.78
63,0,15,14.54,1,2,196.9
70,0,25,19.42,0,0,467.65
59,1,54,25.56,2,1,1280.58
26,0,19,90.96,1,0,1775.73
71,0,19,79.39,0,1,1596.86
41,0,58,18.53,0,1,1139.34
25,0,55,134.14,0,0,7296.47
59,1,24,71.44,2,3,1801.98
68,0,50,21.32,1,2,1017.14
78,2,57,138.12,2,0,7972.86
45,1,15,29.88,1,1,431.51
51,1,3,61.97,0,0,161.84
60,0,7,97.19,2,2,624.21
25,0,68,92.24,1,0,6250.67
60,1,2,86.16,0,0,127.5
23,0,71,131.39,0,3,9373.3
47,0,35,55.56,2,0,1903.06
51,1,12,21.41,1,0,268.97
66,1,34,121.99,0,3,4215.85
56,1,36,84.75,2,2,3020.74
45,0,34,95.2,2,1,3246.07
66,1,59,131.57,0,0,7777.53
33,1,21,110.77,0,0,2301.26
80,1,46,11.2,2,0,574.15
80,1,72,39.22,1,0,2861.78
34,0,7,35.07,0,2,285.85
33,0,32,144.53,2,3,4636.72
55,0,16,96.43,0,0,1614.5
67,0,4,127.12,0,2,575.23
80,1,9,38.25,1,0,438.1
31,0,4,62.12,1,0,290.19
48,0,68,90.96,0,2,6192.31
37,2,28,119.42,0,1,3360.11
65,0,36,53.33,2,2,1885.93
45,0,8,64.23,2,3,537.85
39,2,13,59.16,1,1,768.33
37,1,13,14.11,2,1,128.74
48,1,18,53.97,1,2,961.59
55,1,3,96.4,0,0,161.94
54,1,18,131.25,2,2,2400.56
49,0,20,41.31,0,0,847.88
78,1,10,120.93,1,2,1231.07
65,1,3,47.38,2,1,124.59
78,0,23,18.2,1,0,433.83
77,1,34,97.36,0,0,3268.83
64,0,70,38.29,2,0,2772.7
47,0,16,146.34,0,0,2417.62
56,0,21,98.58,1,1,2019.35
42,0,10,78.18,0,2,780.83
78,1,43,136.72,0,1,5804.52
36,1,62,116.8,1,2,7212.62
38,0,66,138.94,0,1,9153.17
79,0,28,125.32,1,3,3497.35
50,0,2,90.97,1,2,245.76
46,1,68,71.78,0,2,4862.45
60,1,42,86.11,1,2,3604.03
58,0,54,51.82,0,1,2703.66
23,0,8,141.23,1,2,1127.36
37,1,53,95.53,2,1,5095.85
40,0,34,48.46,1,0,1705.39
57,1,54,90.99,0,2,4877.02
45,0,43,82.48,0,2,3543.73
45,1,64,20.98,0,0,1338.04
76,1,51,83.07,1,3,4218.13
39,0,60,43.7,1,2,2608.63
46,1,57,93.61,0,2,5359.67
46,0,52,56.67,1,0,3003.04
66,0,63,94.58,0,0,5899.43
32,1,33,105.57,0,2,3455.84
77,1,5,59.23,0,2,301.5
55,1,57,21.06,0,2,1187.89
52,1,51,68.8,0,0,3468.67
49,0,22,133.88,0,3,2973.86
63,0,39,142.36,0,0,5569.01
57,0,20,40.46,0,3,835.35
32,1,5,116.28,0,2,497.99
46,1,9,35.09,0,1,315.82
77,1,3,87.11,1,2,227.8
45,2,56,95.5,2,1,5270.79
40,1,41,135.04,2,2,5494.21
44,2,30,44.86,2,0,1370.65
26,1,64,13.66,0,1,864.19
44,0,53,115.95,2,3,6175.54
23,0,23,28.12,1,1,664.02
24,1,38,47.2,0,3,1754.27
78,0,40,74.85,1,0,2948.85
70,1,19,136.43,1,2,2538.81
69,1,38,16.96,2,3,612.36
45,1,1,58.24,0,1,16.39
58,0,69,29.4,1,1,1983.84
76,0,22,36.53,1,3,800.39
30,0,43,58.3,0,0,2509.32
23,1,9,72.51,0,0,651.69
56,2,34,84.89,2,0,2944.15
26,0,42,113.56,1,3,4887.13
49,0,50,72.39,0,0,3612.74
39,1,69,29.87,0,0,2109.74
50,0,72,135.22,1,0,9738.3
61,1,17,78.46,1,3,1362.37
48,0,64,38.97,1,1,2442.33
53,1,3,124.49,0,3,371.92
23,0,50,130.5,0,2,6475.39
67,0,19,75.94,0,1,1412.27
30,1,38,74.87,0,0,2836.33
70,0,20,111.62,0,0,2180.42
62,0,12,23.11,0,3,204.5
64,0,2,131.04,1,0,267.26
68,2,43,116.83,0,0,4932.69
35,0,9,54.66,1,2,398.87
44,0,11,41.55,0,2,448.77
72,1,1,96.49,2,0,26.14
51,0,30,137.5,1,2,4133.77
41,1,27,119.39,0,1,3207.1
66,0,16,95.79,1,0,1515.21
64,1,39,34.53,0,3,1316.55
31,1,24,149.75,0,3,3618.56
49,1,33,31.85,1,2,1066.48
54,1,15,77.11,2,2,1141.92
40,0,28,79.55,2,3,2204.88
35,1,46,62.85,2,3,2878.45
51,0,1,20.76,0,0,55.59
21,0,28,18.78,1,2,508.2
39,1,16,106.08,2,2,1675.71
71,1,41,65.36,0,2,2648.13
56,1,30,79.48,0,1,2370.34
31,1,72,46.47,0,0,3386.47
73,1,57,120.37,0,2,6979.8
32,1,37,84.96,1,2,3039.74
39,0,35,124.85,2,2,4420.99
33,1,50,83.68,0,2,4088.61
52,0,36,110.64,2,3,3889.18
48,0,52,145.65,0,2,7522.34
37,1,49,129.23,1,1,6293.41
62,1,58,72.36,2,3,4180.7
49,0,47,110.46,0,3,5194.61
74,1,54,34.01,1,2,1824.17
20,1,6,74.06,0,3,449.1
63,0,53,29.16,0,2,1515.72
71,1,67,68.08,1,3,4570.51
28,0,3,10.0,0,3,0.0
71,2,64,129.63,0,2,8268.23
67,1,33,113.22,0,1,3724.74
56,1,58,133.76,0,2,7651.12
28,1,31,75.84,2,0,2276.9
76,1,23,98.07,1,3,2233.72
37,0,43,86.19,2,2,3764.38
57,0,48,54.89,1,2,2730.31
37,1,66,141.37,0,0,9291.21
42,1,49,128.94,1,1,6361.32
73,0,16,23.63,1,0,329.06
29,0,52,86.94,0,2,4521.75
21,1,3,110.62,0,3,258.55
46,0,15,71.99,0,2,1068.45
25,1,23,75.38,0,2,1729.37
32,0,12,94.32,1,2,1143.39
58,1,70,28.77,1,0,2058.21
44,0,39,81.56,2,0,3279.98
19,0,51,33.58,0,3,1693.17
26,0,38,132.62,0,3,4938.07
56,0,34,31.79,1,3,1076.77
55,0,44,109.49,0,0,4743.76
24,1,54,102.81,0,2,5547.71
41,0,34,53.75,0,3,1786.41
64,0,7,61.66,0,2,453.13
43,1,27,67.97,2,3,1819.91
78,0,5,83.65,0,3,478.04
56,0,49,74.87,2,1,3588.36
66,1,56,94.8,0,2,5312.32
34,2,1,119.49,0,2,185.69
80,0,39,54.15,0,2,2162.05
57,0,41,40.56,0,3,1682.23
62,0,19,85.94,0,2,1609.75
71,1,4,143.02,1,0,519.7
52,0,53,103.54,1,1,5443.9
71,0,54,33.35,0,3,1830.19
63,2,19,23.28,0,2,479.13
31,0,18,124.67,1,3,2305.92
71,0,4,95.46,0,2,466.23
61,1,63,98.37,0,2,6290.29
28,2,40,22.38,2,1,882.03
23,0,29,21.76,2,0,708.69
73,0,71,64.99,0,3,4585.66
32,0,62,87.99,2,3,5482.13
79,1,22,126.8,0,2,2755.82
21,1,40,66.5,1,0,2739.46
67,1,35,125.62,0,3,4431.83
78,1,19,134.88,2,3,2685.98
39,0,13,15.57,0,1,253.25
21,0,56,21.15,0,3,1151.27
24,0,49,113.05,0,0,5513.65
35,0,22,108.45,1,2,2230.83
60,1,28,141.27,0,0,4048.42
56,0,34,135.3,2,0,4595.87
63,0,10,82.11,0,2,704.57
38,1,67,96.32,1,0,6398.7
74,0,3,81.0,0,3,303.33
70,1,58,61.49,0,1,3536.17
66,1,39,136.32,1,2,5239.5
28,1,27,73.14,2,2,1965.27
47,1,58,147.79,0,3,8577.41
23,0,7,129.52,0,3,814.84
30,0,67,63.16,0,2,4222.82
41,1,70,106.3,0,2,7420.18
56,0,61,58.82,2,2,3543.55
68,1,29,45.99,0,0,1281.84
32,0,10,118.81,0,1,1169.72
63,0,2,35.08,0,2,62.75
32,1,70,99.2,0,2,7002.25
28,1,40,115.34,1,1,4543.97
53,1,16,18.01,0,1,275.91
79,0,66,142.6,0,2,9454.01
33,1,36,80.68,2,2,2964.43
64,0,66,78.85,0,2,5271.17
24,1,57,63.83,1,2,3615.36
28,1,25,90.57,1,2,2296.88
68,0,53,15.17,0,0,814.5
62,0,24,61.86,2,3,1421.81
27,0,18,91.97,1,3,1700.22
39,1,60,139.02,1,1,8376.53
37,0,32,60.87,0,2,1905.47
36,1,38,30.55,1,2,1225.18
49,1,19,20.96,0,2,406.08
47,0,61,79.07,1,2,4806.42
49,0,21,42.68,0,2,905.44
37,0,2,23.25,0,2,59.01
77,0,48,16.96,1,0,807.14
45,0,58,35.04,1,2,2050.83
77,1,61,91.3,0,3,5530.73
49,0,26,91.53,1,3,2425.37
40,1,43,70.95,2,2,3147.76
63,1,13,108.03,0,2,1474.15
33,0,10,126.95,2,2,1282.29
29,1,57,116.91,1,3,6622.38
48,1,70,146.95,0,0,10231.6
33,1,66,19.45,0,1,1191.77
45,0,47,64.8,0,3,3063.28
70,0,54,47.69,1,0,2538.56
56,0,60,29.44,1,2,1766.91
73,0,7,125.12,2,3,863.25
29,0,24,98.78,0,0,2443.24
46,0,40,125.08,0,2,5040.06
68,1,54,147.36,0,2,7916.82
65,0,63,73.59,2,3,4641.22
27,1,27,96.45,2,0,2607.9
39,1,62,21.08,0,1,1227.85
62,0,17,106.58,2,0,1798.11
47,1,41,136.98,0,2,5667.17
61,1,25,79.92,0,1,2016.95
73,1,26,29.79,0,3,717.04
35,0,17,50.06,0,3,730.52
64,1,43,82.74,0,2,3516.85
60,1,16,96.2,2,0,1500.02
37,0,37,81.46,0,3,2963.69
59,0,67,120.45,2,1,8042.61
63,1,58,65.0,0,2,3769.35
54,1,47,112.8,0,2,5313.51
32,1,60,87.62,1,3,5186.58
74,1,5,73.0,0,3,376.37
71,0,6,130.14,0,3,823.41
57,0,16,55.35,0,1,865.95
75,1,44,96.9,0,2,4272.65
36,0,28,20.27,1,1,532.99
40,1,45,71.07,1,2,3204.27
64,0,52,142.96,0,3,7436.17
70,1,22,15.93,2,0,356.6
63,1,28,13.86,2,2,349.17
44,0,18,35.13,1,2,686.21
69,1,25,48.38,0,2,1114.57
59,0,56,123.74,2,0,6932.18
22,0,46,140.13,2,1,6402.68
75,1,8,114.56,2,2,927.73
28,0,44,23.46,1,3,1009.83
44,0,39,34.13,0,2,1352.26
21,0,43,90.49,0,0,3881.15
70,1,35,104.08,2,3,3589.06
63,0,3,50.59,2,1,124.84
66,0,36,100.04,2,2,3656.71
18,1,69,120.73,0,1,8297.41
31,0,12,102.16,0,0,1278.85
68,0,39,116.41,0,2,4572.21
39,0,62,117.28,2,2,7302.69
34,0,18,137.17,2,1,2492.68
49,1,60,33.66,0,2,2128.59
24,1,66,50.36,1,3,3255.33
26,0,53,43.48,2,0,2322.3
62,0,47,64.99,0,0,3098.85
57,1,28,134.0,0,2,3801.67
33,0,23,20.85,2,2,559.3
76,1,61,95.25,1,3,5848.56
67,1,60,101.79,0,0,6112.48
61,1,36,138.73,1,1,5066.91
45,1,35,62.85,0,2,2187.54
65,1,70,46.88,1,2,3284.25
58,0,46,140.11,0,3,6425.73
56,1,26,122.08,1,3,3207.88
64,1,11,121.45,1,0,1325.1
39,0,33,19.4,0,2,647.2
62,1,10,112.44,0,2,1152.33
76,1,7,30.78,0,2,267.9
23,0,35,126.01,0,3,4459.08
53,1,47,62.86,0,2,2889.21
19,1,17,98.6,1,0,1651.44
69,2,35,89.64,0,2,3093.62
76,0,49,100.53,2,3,4952.96
62,1,35,18.19,0,1,639.4
63,0,23,102.45,0,3,2334.05
49,1,17,55.97,1,3,998.21
72,1,38,118.71,0,1,4563.34
71,0,28,69.86,2,2,2005.13
23,0,8,139.69,2,2,1102.13
24,0,17,119.15,1,0,2015.94
55,0,56,77.4,1,2,4328.96
47,0,21,66.88,0,1,1417.78
62,0,10,92.96,2,2,914.55
42,1,25,90.72,0,1,2201.37
74,1,44,43.01,0,3,1814.88
65,0,28,93.88,2,2,2601.65
25,0,59,136.08,0,0,8054.26
49,1,31,14.47,0,3,532.35
43,1,45,99.14,2,0,4407.63
41,1,21,97.02,0,3,2017.79
63,1,66,36.52,2,2,2397.84
76,2,5,141.82,0,1,709.87
65,0,72,68.81,2,1,4938.17
64,0,1,141.61,2,2,120.97
66,1,38,42.52,0,2,1586.32
58,0,2,64.6,1,3,132.02
25,1,35,23.76,0,3,857.89
48,0,27,65.8,0,2,1769.14
71,1,4,47.47,2,3,195.2
65,0,30,139.14,2,0,4135.56
59,1,10,63.9,0,3,563.26
56,0,60,92.21,0,3,5526.97
22,1,37,113.63,1,2,4133.72
63,0,1,47.89,0,2,0.0
41,0,2,89.62,0,1,183.84
24,0,65,61.05,0,0,3913.56
18,1,9,14.58,0,3,94.32
75,1,49,70.25,0,1,3396.0
58,0,12,114.24,0,3,1299.95
64,1,54,127.75,2,2,6917.0
33,1,32,82.29,0,0,2685.78
21,0,41,58.26,0,0,2433.86
69,0,5,145.51,0,1,815.69
79,0,44,115.25,1,1,5101.01
40,0,31,17.97,0,2,447.38
44,1,21,93.64,0,0,1972.68
24,1,12,99.43,0,2,1242.26
27,0,26,78.11,2,3,2061.41
47,1,65,75.5,1,2,4906.41
63,0,45,53.03,1,1,2462.23
49,1,23,147.27,2,1,3365.03
46,1,41,28.04,2,2,1175.63
28,0,4,24.57,1,2,109.1
32,1,45,73.75,2,3,3296.49
30,1,34,92.2,2,1,3177.54
19,0,37,49.74,1,0,1842.31
63,0,34,35.52,2,3,1263.14
34,1,67,86.48,2,1,5789.19
68,1,60,50.6,0,3,3045.52
77,0,28,101.22,0,0,2801.28
38,1,59,31.21,1,0,1737.46
18,1,66,82.99,1,0,5519.47
77,1,6,76.73,0,2,511.74
49,1,9,110.89,1,3,1009.8
48,0,54,108.24,0,2,5743.63
27,0,39,73.54,2,2,2920.27
29,0,27,115.81,0,3,3025.83
20,2,40,142.39,0,3,5705.59
72,1,22,69.69,0,3,1464.8
44,0,11,112.57,0,2,1090.45
73,1,12,58.27,1,3,730.77
56,0,36,38.34,2,0,1310.98
48,0,60,53.73,1,3,3226.41
43,1,54,60.4,0,2,3290.19
61,2,56,72.69,2,2,4160.73
61,1,69,40.74,1,0,2841.78
77,0,7,43.38,0,3,343.58
36,1,9,17.87,0,1,213.28
43,1,25,50.23,2,1,1335.98
29,1,26,108.92,0,2,2727.87
60,1,7,52.09,1,3,397.59
24,1,1,75.43,0,2,46.27
48,1,35,30.61,1,0,993.1
28,0,21,44.22,1,3,992.9
75,0,38,140.7,0,3,5273.52
32,1,63,130.3,1,3,8219.1
77,1,50,64.81,0,0,3301.84
71,0,14,139.55,0,1,1979.74
46,0,30,93.24,1,3,2804.92
75,1,2,28.72,1,2,133.56
58,1,40,107.43,2,3,4348.98
76,1,59,71.07,0,1,4290.08
64,0,13,33.7,2,0,472.06
70,0,66,61.11,1,3,4060.67
49,1,1,116.98,0,2,129.15
49,2,29,28.38,1,2,812.5
77,0,2,16.3,1,2,90.93
45,1,28,14.56,0,1,361.16
37,1,10,130.3,0,2,1348.8
47,0,67,96.23,2,2,6453.6
31,0,19,96.78,0,2,1816.87
55,0,72,66.31,0,2,4783.01
59,1,43,27.76,1,3,1234.3
52,0,21,90.57,0,2,1920.85
36,1,29,149.85,0,0,4289.63
60,1,61,118.14,1,0,7241.86
37,1,3,52.93,0,1,127.98
40,1,43,66.74,2,0,2916.33
20,0,43,47.34,1,3,2089.21
38,0,42,16.86,0,3,711.39
76,1,1,106.08,0,2,144.05
19,1,35,54.43,0,1,1908.98
54,0,3,23.92,1,3,52.81
75,1,18,14.09,2,0,273.94
31,1,31,10.94,2,0,325.12
26,0,19,136.09,0,3,2559.42
19,0,68,145.32,1,1,9926.81
41,0,4,31.13,0,3,120.72
77,0,43,113.39,0,0,4960.46
46,2,11,108.26,0,2,1138.99
63,0,22,102.11,0,2,2197.45
56,0,47,89.75,2,2,4293.02
65,0,47,95.25,1,0,4425.81
66,0,30,105.67,0,2,3207.39
76,1,10,10.24,0,0,84.78
31,1,21,125.12,0,3,2602.53
62,0,38,18.13,0,0,658.89
57,0,47,47.38,0,3,2212.35
32,0,50,103.71,0,0,5225.54
50,0,46,20.13,1,2,885.34
50,1,14,142.6,0,3,2040.71
25,1,23,110.93,1,1,2598.95
23,0,51,55.55,0,2,2926.5
56,1,5,15.77,0,2,179.1
75,0,41,31.47,0,3,1233.04
37,0,45,98.6,1,2,4412.11
76,1,66,77.77,2,3,5088.27
20,0,64,139.28,2,0,8869.04
30,1,12,78.19,1,2,944.93
54,2,16,131.46,2,2,2170.35
37,0,18,53.97,0,2,967.36
64,0,20,101.83,0,3,1929.4
45,1,19,82.74,0,0,1612.76
32,0,12,61.46,0,3,822.13
49,0,13,49.89,1,1,622.04
79,0,34,78.73,2,3,2663.45
65,1,52,55.37,0,3,2809.95
51,1,71,57.38,2,2,4105.38
23,0,15,55.47,0,0,884.06
24,0,38,133.65,0,0,5073.98
72,0,49,13.99,0,1,712.22
60,1,68,75.02,1,2,5124.75
24,1,15,15.32,1,2,257.55
62,1,57,145.41,2,2,8307.38
80,1,9,43.64,1,1,392.01
38,1,36,95.05,0,2,3455.42
50,1,49,11.86,2,0,505.36
26,1,63,139.23,0,1,8804.83
51,1,58,124.81,0,2,7321.32
75,1,21,36.5,0,1,723.94
50,0,4,75.3,0,2,390.54
19,1,38,20.32,0,1,735.05
66,0,14,82.92,0,1,1143.94
34,1,43,78.85,2,3,3317.33
79,0,43,109.82,2,0,4811.63
30,1,69,71.19,0,2,4897.84
42,1,32,143.99,1,2,4659.62
24,1,55,28.84,0,1,1591.98
61,1,36,44.82,0,2,1647.45
70,0,2,136.11,1,1,286.72
57,0,61,122.62,1,2,7462.77
67,1,63,122.25,0,3,7717.45
51,1,31,119.39,1,0,3619.15
48,0,9,65.59,0,1,697.51
27,0,2,32.09,1,2,113.71
65,1,30,116.56,0,2,3463.48
44,1,49,29.65,1,2,1421.02
30,0,71,141.39,0,1,10056.95
75,1,29,59.75,0,0,1787.24
80,0,36,85.95,0,2,3061.59
68,0,65,125.07,0,3,8142.9
19,0,30,103.05,0,2,3084.54
34,0,25,99.27,0,2,2441.48
54,0,70,38.1,1,2,2641.42
73,0,37,98.98,1,0,3690.0
38,1,15,69.18,0,2,1116.5
48,1,55,94.69,0,2,5282.52
51,0,26,70.84,1,2,1879.96
44,1,25,21.42,2,2,614.34
52,0,61,147.08,0,3,8943.78
31,0,2,68.34,0,3,84.59
57,0,51,10.07,0,2,526.06
27,0,7,126.92,0,0,837.01
61,1,2,56.34,0,2,173.13
23,1,26,72.44,1,0,1803.69
68,1,40,125.3,0,3,5048.97
58,0,5,92.36,0,2,469.2
29,2,31,11.57,0,1,340.29
33,0,17,56.62,0,0,1039.2
56,0,26,125.07,0,1,3278.49
29,1,61,137.83,0,2,8479.02
23,0,34,48.93,0,1,1641.21
67,0,17,111.5,0,2,1820.04
60,1,50,46.71,0,1,2295.48
51,0,48,140.11,0,1,6685.94
19,1,25,99.21,0,2,2473.1
22,1,42,82.52,2,1,3541.25
47,1,10,119.1,1,2,1144.54
47,1,19,138.96,2,3,2629.3
23,1,53,88.02,0,1,4723.61
33,0,46,142.58,0,2,6540.44
55,2,19,11.09,0,3,170.84
59,1,52,126.05,0,3,6551.35
80,1,72,72.78,0,2,5291.25
79,0,6,27.68,0,1,82.39
66,0,6,95.45,2,3,582.24
71,0,22,35.05,0,0,746.55
25,0,36,64.22,0,2,2373.67
24,0,31,38.9,1,2,1257.77
26,1,10,21.54,0,0,96.2
57,1,1,14.38,0,2,0.0
21,0,10,12.0,0,1,77.32
22,0,53,144.47,1,0,7530.73
18,1,9,69.27,1,2,625.38
74,1,8,49.02,1,2,372.26
75,1,49,95.34,1,3,4720.47
25,0,21,120.81,0,2,2531.32
24,0,54,38.93,1,2,2109.21
43,1,66,103.84,0,3,6797.23
30,1,35,121.4,2,2,4273.55
74,1,65,13.06,1,0,778.15
57,0,27,73.63,2,2,1979.26
61,1,72,110.86,1,2,7958.21
27,0,40,87.52,0,3,3510.63
31,0,47,119.88,0,1,5649.28
37,1,20,117.07,0,3,2296.58
66,2,23,117.22,0,2,2719.75
54,1,29,107.53,0,3,3076.51
66,1,11,132.34,0,0,1437.57
68,1,17,130.84,2,2,2213.68
58,1,17,93.38,0,2,1662.19
30,0,38,129.06,2,3,4956.19
33,0,7,70.49,2,3,501.55
26,0,19,35.8,0,2,715.89
51,0,32,95.51,1,2,3058.83
41,1,38,60.17,1,2,2342.72
66,0,28,43.12,0,0,1152.77
19,1,16,43.71,1,3,581.26
61,0,26,34.07,0,2,846.22
79,0,32,21.5,1,0,668.08
77,1,72,131.11,2,2,9492.85
40,0,67,122.79,1,3,8276.07
55,1,38,110.06,2,0,4204.96
52,1,21,136.16,2,1,2855.05
74,0,34,112.01,0,3,3830.39
42,1,30,122.13,0,0,3744.19
56,0,47,83.68,0,3,3931.48
30,1,26,39.4,0,3,1101.09
35,1,46,27.76,0,2,1273.34
19,0,3,38.31,1,1,212.42
64,1,58,14.99,1,2,890.38
41,0,27,87.69,0,0,2359.75
54,1,3,75.72,0,3,198.85
32,1,20,25.69,0,0,525.11
28,0,21,133.05,2,2,2842.51
35,1,47,53.02,0,0,2443.52
43,1,1,83.28,0,0,94.71
75,0,27,25.57,0,0,727.97
71,0,24,149.81,0,3,3593.83
52,0,11,17.76,1,3,227.24
20,1,9,87.46,0,1,687.26
63,1,66,105.32,0,2,6953.13
76,0,50,130.48,2,3,6552.18
30,1,31,10.49,2,2,368.46
74,0,38,123.87,0,2,4644.91
46,0,52,73.87,1,2,3890.84
28,1,4,14.27,1,0,37.33
22,0,51,21.28,2,2,1021.23
73,1,29,143.91,1,3,4116.58
66,2,63,80.51,2,2,5109.96
32,0,25,69.79,2,0,1736.09
20,0,52,100.04,0,0,5166.39
78,1,33,42.31,1,2,1366.31
77,1,18,99.28,2,3,1808.62
73,1,54,86.03,0,2,4631.16
50,0,48,115.68,0,1,5493.69
27,0,67,43.03,0,2,2807.89
46,1,66,124.59,0,2,8296.2
51,1,49,98.81,2,1,4829.18
74,0,39,85.41,1,2,3362.41
43,1,42,111.75,0,0,4689.73
71,1,34,128.9,1,2,4341.25
74,1,17,120.34,2,3,1974.52
18,0,60,149.04,0,2,8886.76
66,1,2,142.85,0,2,257.31
22,0,38,133.26,0,2,5124.88
24,0,50,91.52,1,1,4609.92
21,0,52,10.01,1,3,502.86
80,2,43,64.71,1,2,2713.73
53,1,24,117.2,1,3,2733.2
37,0,68,123.34,0,3,8402.12
44,1,50,105.58,2,3,5228.13
50,0,56,87.9,0,3,4872.01
43,1,40,137.9,0,2,5456.11
67,1,9,51.08,1,0,364.69
55,1,7,33.62,1,1,189.3
